0,room_type,neighborhood,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
poco visitado,Private room,Sants-Montjuïc,4.0,2,2.0,36.0,41.365925,2.1368
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,24.0,41.368247,2.143393
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,31.0,41.362865,2.136355
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,30.0,41.365803,2.139568
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,21.0,41.358526,2.140446
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,23.0,41.35885,2.138855
poco visitado,Private room,Sants-Montjuïc,4.5,2,4.0,31.0,41.367795,2.140849
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,18.0,41.36134600000001,2.135525
poco visitado,Private room,Sants-Montjuïc,5.0,1,3.0,24.0,41.367456,2.135241
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,35.0,41.369737,2.138596
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,27.0,41.359459,2.136573
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,22.0,41.368667,2.134227
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,37.0,41.367862,2.1400200000000003
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,36.0,41.36269,2.138759
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,34.0,41.361834,2.137706
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,28.0,41.366654,2.134512
poco visitado,Private room,Sants-Montjuïc,4.0,4,1.0,28.0,41.368491,2.141703
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,36.0,41.359117,2.140333
poco visitado,Private room,Sants-Montjuïc,5.0,2,1.0,34.0,41.361863,2.139323
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,30.0,41.372396,2.15678
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,30.0,41.371891,2.156923
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,30.0,41.374879,2.134932
poco visitado,Private room,Sants-Montjuïc,5.0,2,1.0,25.0,41.371664,2.136743
poco visitado,Private room,Sants-Montjuïc,5.0,2,1.0,23.0,41.373964,2.132391
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,30.0,41.376049,2.132352
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,20.0,41.370981,2.142538
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,34.0,41.376098,2.131142
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,30.0,41.368934,2.14223
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,30.0,41.371507,2.136067
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,36.0,41.371711,2.1371450000000003
poco visitado,Private room,Sants-Montjuïc,4.0,1,1.0,21.0,41.370363,2.141867
muy visitado,Private room,Sants-Montjuïc,5.0,2,1.0,30.0,41.37348400000001,2.133776
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,38.0,41.370665,2.141261
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,36.0,41.370798,2.142071
poco visitado,Private room,Sants-Montjuïc,4.5,1,3.0,35.0,41.36992100000001,2.135913
poco visitado,Private room,Sants-Montjuïc,4.5,3,1.0,25.0,41.375101,2.134518
poco visitado,Private room,Sants-Montjuïc,4.0,16,1.0,29.0,41.374623,2.133359
poco visitado,Private room,Sants-Montjuïc,4.5,16,1.0,36.0,41.374601,2.133044
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,37.0,41.371916,2.133032
muy visitado,Private room,Sants-Montjuïc,4.0,2,1.0,38.0,41.369605,2.141676
poco visitado,Private room,Sants-Montjuïc,5.0,2,1.0,36.0,41.369128,2.133899
poco visitado,Private room,Sants-Montjuïc,4.0,2,1.0,30.0,41.369135,2.14193
poco visitado,Private room,Sants-Montjuïc,3.5,2,1.0,37.0,41.369793,2.14228
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,31.0,41.372065,2.1449
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,35.0,41.375965,2.13568
poco visitado,Private room,Gràcia,4.5,2,1.0,28.0,41.413884,2.139792
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,1,1.0,38.0,41.40764,2.140888
moderado,Private room,Sarrià-Sant Gervasi,4.0,2,1.0,39.0,41.411906,2.126576
moderado,Private room,Sarrià-Sant Gervasi,4.5,3,1.0,38.0,41.401134000000006,2.138753
poco visitado,Private room,Gràcia,4.5,2,1.0,30.0,41.414382,2.138745
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,2,1.0,39.0,41.403038,2.137745
poco visitado,Private room,Gràcia,3.5,1,1.0,34.0,41.419141,2.15016
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,2,1.0,36.0,41.404756,2.139851
poco visitado,Private room,Gràcia,4.5,2,1.0,35.0,41.412674,2.13986
poco visitado,Private room,Sarrià-Sant Gervasi,4.0,1,1.0,31.0,41.402213,2.136164
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,2,1.0,36.0,41.412837,2.137305
poco visitado,Private room,Gràcia,4.5,2,1.0,32.0,41.413957,2.138748
poco visitado,Private room,Sarrià-Sant Gervasi,3.0,1,1.0,30.0,41.400972,2.134851
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,1,1.0,31.0,41.400976,2.137973
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,2,1.0,34.0,41.400053,2.121437
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,1,1.0,36.0,41.402957,2.137769
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,2,1.0,30.0,41.41031,2.139682
poco visitado,Private room,Gràcia,4.5,2,1.0,35.0,41.414557,2.1425490000000003
poco visitado,Private room,Gràcia,5.0,2,1.0,30.0,41.41431,2.139768
moderado,Private room,Horta-Guinardó,4.5,2,1.0,41.0,41.43305,2.1422830000000004
poco visitado,Private room,Gràcia,4.5,2,1.0,32.0,41.412963,2.139634
moderado,Private room,Sarrià-Sant Gervasi,4.0,2,1.0,36.0,41.411255,2.124923
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,2,1.0,35.0,41.412481,2.136904
poco visitado,Private room,Horta-Guinardó,5.0,2,1.0,22.0,41.428995,2.13647
poco visitado,Private room,Horta-Guinardó,5.0,1,1.0,34.0,41.425861,2.138405
moderado,Private room,Horta-Guinardó,5.0,1,1.0,32.0,41.421437,2.142348
poco visitado,Private room,Eixample,5.0,2,1.0,41.0,41.389217,2.144513
poco visitado,Private room,Gràcia,5.0,1,1.0,29.0,41.403294,2.152353
poco visitado,Private room,Eixample,5.0,1,1.0,24.0,41.389838,2.1548580000000004
poco visitado,Private room,Eixample,4.5,2,1.0,39.0,41.39208,2.146593
poco visitado,Private room,Eixample,5.0,2,1.0,24.0,41.389937,2.145652
poco visitado,Private room,Eixample,5.0,2,1.0,36.0,41.389523,2.158061
poco visitado,Private room,Eixample,4.0,1,1.0,34.0,41.390221,2.150273
poco visitado,Private room,Eixample,5.0,2,1.0,36.0,41.388062,2.152095
poco visitado,Private room,Eixample,5.0,1,1.0,36.0,41.389526,2.151237
muy visitado,Private room,Eixample,5.0,2,1.0,36.0,41.389763,2.1579040000000003
poco visitado,Private room,Gràcia,4.5,3,1.0,36.0,41.399066,2.157027
poco visitado,Private room,Les Corts,4.5,2,1.0,34.0,41.391605,2.143911
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,2,1.0,34.0,41.399731,2.148411
poco visitado,Private room,Eixample,4.5,1,1.0,36.0,41.390203,2.152012
moderado,Private room,Eixample,5.0,1,1.0,41.0,41.38992800000001,2.157706
poco visitado,Private room,Eixample,4.5,2,1.0,37.0,41.390366,2.157856
poco visitado,Private room,Eixample,4.5,1,1.0,12.0,41.388955,2.153864
moderado,Private room,Eixample,4.5,2,1.0,34.0,41.388436,2.1506220000000003
moderado,Private room,Eixample,5.0,2,1.0,30.0,41.389989,2.145021
poco visitado,Private room,Eixample,4.5,2,1.0,34.0,41.391247,2.144953
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,1,1.0,36.0,41.395766,2.150309
poco visitado,Private room,Sarrià-Sant Gervasi,4.0,2,1.0,36.0,41.399858,2.146851
moderado,Private room,Eixample,4.0,4,1.0,32.0,41.390299,2.156906
poco visitado,Private room,Gràcia,5.0,2,1.0,36.0,41.402792,2.156823
poco visitado,Private room,Gràcia,4.5,1,1.0,32.0,41.397704,2.158873
poco visitado,Private room,Eixample,5.0,1,1.0,34.0,41.392251,2.157442
poco visitado,Private room,Eixample,5.0,1,1.0,37.0,41.3882,2.157321
poco visitado,Private room,Eixample,4.5,2,1.0,36.0,41.399532,2.170563
poco visitado,Private room,Eixample,5.0,1,1.0,35.0,41.388054,2.156963
poco visitado,Private room,Gràcia,5.0,2,1.0,36.0,41.398213,2.15731
poco visitado,Private room,Gràcia,4.5,2,1.0,37.0,41.399527,2.1568110000000003
poco visitado,Private room,Eixample,5.0,2,1.0,38.0,41.388765,2.155768
poco visitado,Private room,Eixample,4.5,2,1.0,34.0,41.387692,2.156797
poco visitado,Private room,Eixample,5.0,1,1.0,38.0,41.391188,2.15872
poco visitado,Private room,Gràcia,5.0,2,1.0,39.0,41.417236,2.149118
poco visitado,Private room,Gràcia,4.5,2,1.0,39.0,41.404558,2.1529580000000004
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,1,1.0,24.0,41.400533,2.145732
poco visitado,Private room,Gràcia,4.5,4,1.0,36.0,41.400192,2.156742
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,1,1.0,28.0,41.402542,2.148335
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,1,1.0,30.0,41.405576,2.14818
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,2,1.0,41.0,41.401527,2.150043
poco visitado,Private room,Gràcia,4.5,3,1.0,32.0,41.401215,2.157413
poco visitado,Private room,Sarrià-Sant Gervasi,4.0,1,1.0,36.0,41.401876,2.150405
poco visitado,Private room,Gràcia,4.5,2,1.0,41.0,41.405448,2.15191
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,2,1.0,24.0,41.405118,2.146031
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,1,1.0,29.0,41.405807,2.145671
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,2,1.0,36.0,41.404288,2.14273
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,2,1.0,36.0,41.400989,2.148448
poco visitado,Private room,Gràcia,5.0,2,1.0,36.0,41.401731,2.15381
poco visitado,Private room,Gràcia,4.0,2,1.0,30.0,41.410643,2.154294
poco visitado,Private room,Gràcia,4.5,2,1.0,34.0,41.40045,2.152486
poco visitado,Private room,Gràcia,4.5,2,1.0,36.0,41.414928,2.1444
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,1,1.0,30.0,41.4028,2.146191
poco visitado,Private room,Gràcia,4.5,2,1.0,36.0,41.41340200000001,2.143652
poco visitado,Private room,Gràcia,5.0,2,1.0,30.0,41.409161,2.156364
moderado,Private room,Sarrià-Sant Gervasi,4.0,2,1.0,36.0,41.401252,2.149625
poco visitado,Private room,Gràcia,5.0,2,1.0,41.0,41.416908,2.150837
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,2,1.0,31.0,41.410255,2.145824
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,1,1.0,25.0,41.405376,2.144268
poco visitado,Private room,Gràcia,4.5,2,1.0,41.0,41.406681,2.151368
moderado,Private room,Gràcia,4.5,2,1.0,29.0,41.411016,2.148387
poco visitado,Private room,Gràcia,4.5,1,1.0,31.0,41.409559,2.157061
moderado,Private room,Gràcia,5.0,2,1.0,35.0,41.400978,2.157887
poco visitado,Private room,Gràcia,4.5,1,1.0,24.0,41.40795900000001,2.156485
poco visitado,Private room,Gràcia,4.5,2,1.0,24.0,41.40133400000001,2.158884
poco visitado,Private room,Gràcia,5.0,3,1.0,36.0,41.401433,2.158536
poco visitado,Private room,Gràcia,4.5,1,1.0,18.0,41.404164,2.159021
poco visitado,Private room,Gràcia,5.0,1,1.0,24.0,41.407095,2.158644
poco visitado,Private room,Gràcia,5.0,1,1.0,30.0,41.404142,2.157238
poco visitado,Private room,Gràcia,3.0,1,1.0,31.0,41.403266,2.159207
poco visitado,Private room,Gràcia,4.5,1,1.0,30.0,41.402281,2.155913
poco visitado,Private room,Gràcia,5.0,2,1.0,38.0,41.40252,2.157702
moderado,Private room,Gràcia,5.0,2,1.0,36.0,41.40573,2.155698
poco visitado,Private room,Gràcia,4.0,2,1.0,38.0,41.403069,2.159067
poco visitado,Private room,Gràcia,4.5,1,1.0,36.0,41.403536,2.159553
poco visitado,Private room,Eixample,4.5,1,1.0,36.0,41.390655,2.152676
poco visitado,Private room,Gràcia,5.0,2,1.0,35.0,41.400067,2.159308
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,2,1.0,36.0,41.405287,2.148746
poco visitado,Private room,Gràcia,4.5,2,1.0,38.0,41.401964,2.156988
moderado,Private room,Eixample,4.5,2,1.0,41.0,41.392799,2.153491
poco visitado,Private room,Eixample,4.5,1,1.0,41.0,41.392951,2.155366
poco visitado,Private room,Gràcia,5.0,1,1.0,34.0,41.406168,2.150317
poco visitado,Private room,Gràcia,4.5,2,1.0,36.0,41.400683,2.153734
moderado,Private room,Eixample,5.0,1,1.0,24.0,41.391475,2.155795
muy visitado,Private room,Eixample,4.5,3,1.0,24.0,41.391189,2.156415
poco visitado,Private room,Eixample,5.0,2,1.0,36.0,41.397912,2.165571
poco visitado,Private room,Eixample,4.5,2,1.0,36.0,41.391402,2.148078
poco visitado,Private room,Horta-Guinardó,4.5,2,1.0,24.0,41.414821,2.161817
poco visitado,Private room,Gràcia,4.5,1,1.0,36.0,41.408337,2.154745
poco visitado,Private room,Gràcia,5.0,2,1.0,37.0,41.403966,2.163834
poco visitado,Private room,Sarrià-Sant Gervasi,4.0,1,1.0,27.0,41.403107,2.148052
poco visitado,Private room,Gràcia,5.0,1,1.0,28.0,41.403054,2.158116
poco visitado,Private room,Gràcia,5.0,1,1.0,22.0,41.410127,2.147025
poco visitado,Private room,Gràcia,4.5,1,1.0,32.0,41.400244,2.153811
poco visitado,Private room,Gràcia,4.5,1,1.0,38.0,41.398304,2.155957
poco visitado,Private room,Gràcia,4.5,2,1.0,34.0,41.406157,2.157744
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,2,1.0,36.0,41.399964,2.145542
poco visitado,Private room,Gràcia,4.5,1,1.0,30.0,41.403871,2.155776
poco visitado,Private room,Gràcia,4.5,1,1.0,22.0,41.406663,2.158833
poco visitado,Private room,Sarrià-Sant Gervasi,4.5,2,1.0,36.0,41.399843,2.146653
poco visitado,Private room,Gràcia,4.5,1,1.0,36.0,41.401033,2.156585
poco visitado,Private room,Eixample,4.5,2,1.0,38.0,41.393185,2.157838
moderado,Private room,Gràcia,4.5,2,1.0,27.0,41.400621,2.15787
poco visitado,Private room,Gràcia,2.5,2,1.0,39.0,41.401931,2.157452
poco visitado,Private room,Gràcia,5.0,1,1.0,38.0,41.39937000000001,2.16098
poco visitado,Private room,Eixample,4.5,2,1.0,32.0,41.391005,2.146539
poco visitado,Private room,Sarrià-Sant Gervasi,5.0,2,1.0,35.0,41.401978,2.149961
moderado,Private room,Gràcia,4.5,2,1.0,27.0,41.409221,2.155427
moderado,Private room,Gràcia,4.0,4,1.0,28.0,41.39921,2.156551
moderado,Private room,Gràcia,4.5,2,1.0,36.0,41.402746,2.1524
poco visitado,Private room,Gràcia,4.0,3,1.0,36.0,41.400734,2.157819
poco visitado,Private room,Gràcia,4.0,3,1.0,25.0,41.398486,2.157966
moderado,Private room,Gràcia,4.0,2,1.0,36.0,41.40664,2.152652
poco visitado,Private room,Gràcia,5.0,1,1.0,30.0,41.402511,2.153765
poco visitado,Private room,Gràcia,4.5,1,1.0,36.0,41.402403,2.155771
poco visitado,Private room,Ciutat Vella,4.5,4,1.0,36.0,41.389034,2.177349
poco visitado,Private room,Les Corts,5.0,1,1.0,36.0,41.378063,2.122774
poco visitado,Private room,Les Corts,5.0,2,1.0,41.0,41.381735,2.125744
poco visitado,Private room,Les Corts,4.5,2,1.0,30.0,41.376452,2.114172
poco visitado,Private room,Sants-Montjuïc,5.0,2,1.0,25.0,41.37587,2.13093
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,30.0,41.377921,2.1300060000000003
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,28.0,41.373045,2.12802
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,30.0,41.375154,2.13039
moderado,Private room,Les Corts,4.5,2,1.0,38.0,41.378014,2.123951
poco visitado,Private room,Les Corts,5.0,2,1.0,30.0,41.379162,2.126551
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,28.0,41.377092,2.127931
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,24.0,41.373245,2.126008
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,30.0,41.375936,2.124945
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,36.0,41.378601,2.128034
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,31.0,41.374736,2.125377
poco visitado,Private room,Les Corts,4.0,3,1.0,34.0,41.37705,2.12318
poco visitado,Private room,Sants-Montjuïc,4.0,2,1.0,22.0,41.371164,2.129892
poco visitado,Private room,Les Corts,4.0,2,1.0,18.0,41.377451,2.125457
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,22.0,41.376109,2.124701
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,36.0,41.377016,2.129562
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,36.0,41.374619,2.128902
poco visitado,Private room,Les Corts,5.0,5,1.0,18.0,41.379722,2.12754
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,30.0,41.377707,2.127204
poco visitado,Private room,Eixample,4.5,2,1.0,36.0,41.381125,2.150153
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,38.0,41.370596,2.145787
poco visitado,Private room,Sants-Montjuïc,5.0,2,1.0,36.0,41.374887,2.154477
poco visitado,Private room,Eixample,4.5,2,1.0,35.0,41.38018,2.157745
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,12.0,41.373243,2.166893
poco visitado,Private room,Ciutat Vella,4.5,2,1.0,27.0,41.379032,2.163441
poco visitado,Private room,Eixample,4.5,1,1.0,31.0,41.38492100000001,2.149538
poco visitado,Private room,Eixample,5.0,1,1.0,27.0,41.385729,2.148535
poco visitado,Private room,Eixample,4.0,2,1.0,41.0,41.382275,2.148545
poco visitado,Private room,Eixample,4.5,2,1.0,38.0,41.384329,2.147431
poco visitado,Private room,Eixample,4.5,1,1.0,30.0,41.38387700000001,2.143761
poco visitado,Private room,Eixample,4.5,3,2.0,30.0,41.382222,2.152117
poco visitado,Private room,Eixample,4.5,1,1.0,30.0,41.385039,2.143988
poco visitado,Private room,Eixample,5.0,1,1.0,29.0,41.385199,2.154373
poco visitado,Private room,Eixample,5.0,1,1.0,36.0,41.388542,2.15708
poco visitado,Private room,Eixample,4.5,2,1.0,30.0,41.385406,2.162763
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,34.0,41.373087,2.1476040000000003
poco visitado,Private room,Sants-Montjuïc,5.0,2,1.0,39.0,41.372573,2.157253
moderado,Private room,Eixample,4.5,1,1.0,34.0,41.375266,2.156485
poco visitado,Private room,Eixample,4.5,1,1.0,39.0,41.375916,2.153191
poco visitado,Private room,Eixample,5.0,2,1.0,27.0,41.38783400000001,2.157931
moderado,Private room,Eixample,4.5,2,1.0,36.0,41.379926,2.155841
poco visitado,Private room,Eixample,5.0,1,1.0,30.0,41.382677,2.156902
moderado,Private room,Eixample,4.0,3,1.0,36.0,41.382229,2.153511
muy visitado,Private room,Sants-Montjuïc,4.5,1,1.0,36.0,41.374534,2.15577
poco visitado,Private room,Eixample,4.5,2,1.0,23.0,41.376301,2.156505
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,34.0,41.374174,2.158947
poco visitado,Private room,Eixample,4.5,1,1.0,36.0,41.38206,2.149501
muy visitado,Private room,Eixample,4.0,2,1.0,30.0,41.376019,2.156272
muy visitado,Private room,Sants-Montjuïc,4.5,1,1.0,25.0,41.374529,2.148803
poco visitado,Private room,Eixample,4.5,1,1.0,32.0,41.378549,2.155084
poco visitado,Private room,Sants-Montjuïc,4.5,3,1.0,36.0,41.372337,2.163103
poco visitado,Private room,Sants-Montjuïc,4.0,3,1.0,41.0,41.372363,2.165334
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,25.0,41.373748,2.160948
muy visitado,Private room,Ciutat Vella,4.0,2,1.0,36.0,41.378922,2.170519
moderado,Private room,Ciutat Vella,4.5,2,1.0,36.0,41.378737,2.179144
muy visitado,Private room,Ciutat Vella,4.0,2,1.0,41.0,41.376159,2.16912
poco visitado,Private room,Sants-Montjuïc,4.0,2,1.0,36.0,41.373774,2.164521
poco visitado,Private room,Sants-Montjuïc,3.5,2,1.0,24.0,41.371688,2.156925
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,38.0,41.373693,2.153454
muy visitado,Private room,Eixample,4.0,2,1.0,39.0,41.377332,2.15262
poco visitado,Private room,Eixample,4.5,3,1.0,36.0,41.380109,2.154939
poco visitado,Private room,Eixample,4.0,2,1.0,35.0,41.38239,2.157491
poco visitado,Private room,Sants-Montjuïc,5.0,2,3.0,36.0,41.372732,2.157495
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,36.0,41.374099,2.158348
moderado,Private room,Sants-Montjuïc,4.5,2,1.0,35.0,41.371999,2.150059
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,36.0,41.36855,2.161518
poco visitado,Private room,Sants-Montjuïc,5.0,1,1.0,30.0,41.374588,2.1545490000000003
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,30.0,41.371426,2.159272
moderado,Private room,Eixample,4.5,1,1.0,23.0,41.376204,2.152734
poco visitado,Private room,Sants-Montjuïc,4.5,2,1.0,36.0,41.373298,2.171394
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,35.0,41.374554,2.157536
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,36.0,41.373668,2.158827
poco visitado,Private room,Sants-Montjuïc,4.0,2,3.0,36.0,41.37288,2.156537
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,27.0,41.374226,2.149537
poco visitado,Private room,Eixample,4.5,3,1.0,30.0,41.376318,2.159098
poco visitado,Private room,Sants-Montjuïc,5.0,2,1.0,32.0,41.372954,2.159041
muy visitado,Private room,Sants-Montjuïc,4.0,2,1.0,30.0,41.374018,2.15747
poco visitado,Private room,Sants-Montjuïc,4.5,1,1.0,38.0,41.373881,2.155501
poco visitado,Private room,Sants-Montjuïc,5.0,2,1.0,35.0,41.374656,2.169476
poco visitado,Private room,Ciutat Vella,4.5,2,1.0,30.0,41.37928400000001,2.177225
poco visitado,Private room,Eixample,4.5,1,1.0,31.0,41.384479,2.157214
moderado,Private room,Eixample,4.5,2,1.0,30.0,41.378857,2.158325
poco visitado,Private room,Eixample,4.5,1,1.0,30.0,41.377211,2.15595
poco visitado,Private room,Eixample,4.5,1,1.0,31.0,41.383595,2.157555
poco visitado,Private room,Eixample,4.0,2,1.0,25.0,41.383757,2.153053
poco visitado,Private room,Eixample,5.0,2,1.0,29.0,41.381451,2.151735
poco visitado,Private room,Eixample,5.0,1,1.0,36.0,41.382444,2.15888
poco visitado,Private room,Eixample,3.0,2,1.0,34.0,41.381708,2.153091
poco visitado,Private room,Eixample,4.5,1,1.0,24.0,41.382757,2.155468
poco visitado,Private room,Eixample,4.5,2,1.0,29.0,41.382795,2.159041
poco visitado,Private room,Eixample,5.0,2,1.0,21.0,41.377455,2.15366
poco visitado,Private room,Eixample,4.5,2,1.0,29.0,41.386018,2.145501
